timestamp,sensor_id,sensor_type,location,value,unit,quality
2026-02-21T18:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,90.45,dBA,good
2026-02-21T18:24:49.129964+00:00,DUST-E01,pm25,entrance,25.55,ug_per_m3,good
2026-02-21T18:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T18:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T18:39:49.129964+00:00,HUM-N01,humidity,north_gate,70.05,percent,good
2026-02-21T18:39:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-21T18:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.12,dBA,good
2026-02-21T18:39:49.129964+00:00,DUST-E01,pm25,entrance,21.35,ug_per_m3,good
2026-02-21T18:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T18:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T18:54:49.129964+00:00,HUM-N01,humidity,north_gate,68.51,percent,good
2026-02-21T18:54:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-21T18:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.53,dBA,good
2026-02-21T18:54:49.129964+00:00,DUST-E01,pm25,entrance,14.74,ug_per_m3,good
2026-02-21T19:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T19:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T19:09:49.129964+00:00,HUM-N01,humidity,north_gate,65.86,percent,good
2026-02-21T19:09:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-21T19:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,60.42,dBA,good
2026-02-21T19:09:49.129964+00:00,DUST-E01,pm25,entrance,24.18,ug_per_m3,good
2026-02-21T19:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T19:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T19:24:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-21T19:24:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-21T19:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,79.69,dBA,good
2026-02-21T19:24:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-21T19:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T19:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T19:39:49.129964+00:00,HUM-N01,humidity,north_gate,42.88,percent,good
2026-02-21T19:39:49.129964+00:00,VIB-F01,vibration,foundation,0.31,mm_per_sec,good
2026-02-21T19:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.44,dBA,good
2026-02-21T19:39:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-21T19:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-21T19:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-21T19:54:49.129964+00:00,HUM-N01,humidity,north_gate,61.67,percent,good
2026-02-21T19:54:49.129964+00:00,VIB-F01,vibration,foundation,0.11,mm_per_sec,good
2026-02-21T19:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,85.73,dBA,good
2026-02-21T19:54:49.129964+00:00,DUST-E01,pm25,entrance,6.61,ug_per_m3,good
2026-02-22T06:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T06:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T06:09:49.129964+00:00,HUM-N01,humidity,north_gate,47.6,percent,good
2026-02-22T06:09:49.129964+00:00,VIB-F01,vibration,foundation,0.17,mm_per_sec,good
2026-02-22T06:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.02,dBA,good
2026-02-22T06:09:49.129964+00:00,DUST-E01,pm25,entrance,12.48,ug_per_m3,good
2026-02-22T06:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T06:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T06:24:49.129964+00:00,HUM-N01,humidity,north_gate,45.84,percent,good
2026-02-22T06:24:49.129964+00:00,VIB-F01,vibration,foundation,0.29,mm_per_sec,good
2026-02-22T06:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,79.92,dBA,good
2026-02-22T06:24:49.129964+00:00,DUST-E01,pm25,entrance,16.66,ug_per_m3,good
2026-02-22T06:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T06:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T06:39:49.129964+00:00,HUM-N01,humidity,north_gate,78.46,percent,good
2026-02-22T06:39:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-22T06:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.59,dBA,good
2026-02-22T06:39:49.129964+00:00,DUST-E01,pm25,entrance,16.52,ug_per_m3,good
2026-02-22T06:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T06:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T06:54:49.129964+00:00,HUM-N01,humidity,north_gate,71.46,percent,good
2026-02-22T06:54:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-22T06:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,80.3,dBA,good
2026-02-22T06:54:49.129964+00:00,DUST-E01,pm25,entrance,23.38,ug_per_m3,good
2026-02-22T07:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T07:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T07:09:49.129964+00:00,HUM-N01,humidity,north_gate,45.9,percent,good
2026-02-22T07:09:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-22T07:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,62.16,dBA,good
2026-02-22T07:09:49.129964+00:00,DUST-E01,pm25,entrance,24.93,ug_per_m3,good
2026-02-22T07:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T07:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T07:24:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-22T07:24:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-22T07:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,56.52,dBA,good
2026-02-22T07:24:49.129964+00:00,DUST-E01,pm25,entrance,14.95,ug_per_m3,good
2026-02-22T07:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T07:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T07:39:49.129964+00:00,HUM-N01,humidity,north_gate,56.24,percent,good
2026-02-22T07:39:49.129964+00:00,VIB-F01,vibration,foundation,0.17,mm_per_sec,good
2026-02-22T07:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,67.41,dBA,good
2026-02-22T07:39:49.129964+00:00,DUST-E01,pm25,entrance,11.85,ug_per_m3,good
2026-02-22T07:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T07:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T07:54:49.129964+00:00,HUM-N01,humidity,north_gate,57.61,percent,good
2026-02-22T07:54:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-22T07:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.27,dBA,good
2026-02-22T07:54:49.129964+00:00,DUST-E01,pm25,entrance,25.63,ug_per_m3,good
2026-02-22T08:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T08:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T08:09:49.129964+00:00,HUM-N01,humidity,north_gate,70.92,percent,good
2026-02-22T08:09:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-22T08:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,86.0,dBA,good
2026-02-22T08:09:49.129964+00:00,DUST-E01,pm25,entrance,13.6,ug_per_m3,good
2026-02-22T08:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T08:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T08:24:49.129964+00:00,HUM-N01,humidity,north_gate,54.05,percent,good
2026-02-22T08:24:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-22T08:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,80.22,dBA,good
2026-02-22T08:24:49.129964+00:00,DUST-E01,pm25,entrance,18.02,ug_per_m3,good
2026-02-22T08:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T08:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T08:39:49.129964+00:00,HUM-N01,humidity,north_gate,50.54,percent,good
2026-02-22T08:39:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-22T08:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.52,dBA,good
2026-02-22T08:39:49.129964+00:00,DUST-E01,pm25,entrance,19.97,ug_per_m3,good
2026-02-22T08:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T08:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T08:54:49.129964+00:00,HUM-N01,humidity,north_gate,62.61,percent,good
2026-02-22T08:54:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-22T08:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,82.37,dBA,good
2026-02-22T08:54:49.129964+00:00,DUST-E01,pm25,entrance,22.89,ug_per_m3,good
2026-02-22T09:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T09:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T09:09:49.129964+00:00,HUM-N01,humidity,north_gate,70.43,percent,good
2026-02-22T09:09:49.129964+00:00,VIB-F01,vibration,foundation,0.03,mm_per_sec,good
2026-02-22T09:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.67,dBA,good
2026-02-22T09:09:49.129964+00:00,DUST-E01,pm25,entrance,12.95,ug_per_m3,good
2026-02-22T09:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T09:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T09:24:49.129964+00:00,HUM-N01,humidity,north_gate,60.55,percent,good
2026-02-22T09:24:49.129964+00:00,VIB-F01,vibration,foundation,0.24,mm_per_sec,good
2026-02-22T09:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.28,dBA,good
2026-02-22T09:24:49.129964+00:00,DUST-E01,pm25,entrance,15.48,ug_per_m3,good
2026-02-22T09:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T09:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T09:39:49.129964+00:00,HUM-N01,humidity,north_gate,67.92,percent,good
2026-02-22T09:39:49.129964+00:00,VIB-F01,vibration,foundation,0.27,mm_per_sec,good
2026-02-22T09:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,64.53,dBA,good
2026-02-22T09:39:49.129964+00:00,DUST-E01,pm25,entrance,18.21,ug_per_m3,good
2026-02-22T09:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T09:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T09:54:49.129964+00:00,HUM-N01,humidity,north_gate,60.16,percent,good
2026-02-22T09:54:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-22T09:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,80.25,dBA,good
2026-02-22T09:54:49.129964+00:00,DUST-E01,pm25,entrance,23.23,ug_per_m3,good
2026-02-22T10:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T10:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T10:09:49.129964+00:00,HUM-N01,humidity,north_gate,55.22,percent,good
2026-02-22T10:09:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-22T10:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.1,dBA,good
2026-02-22T10:09:49.129964+00:00,DUST-E01,pm25,entrance,33.54,ug_per_m3,good
2026-02-22T10:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T10:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T10:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-22T10:24:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-22T10:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-22T10:24:49.129964+00:00,DUST-E01,pm25,entrance,6.95,ug_per_m3,good
2026-02-22T10:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T10:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T10:39:49.129964+00:00,HUM-N01,humidity,north_gate,56.59,percent,good
2026-02-22T10:39:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-22T10:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.11,dBA,good
2026-02-22T10:39:49.129964+00:00,DUST-E01,pm25,entrance,9.18,ug_per_m3,good
2026-02-22T10:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T10:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T10:54:49.129964+00:00,HUM-N01,humidity,north_gate,48.53,percent,good
2026-02-22T10:54:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-22T10:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.25,dBA,good
2026-02-22T10:54:49.129964+00:00,DUST-E01,pm25,entrance,29.4,ug_per_m3,good
2026-02-22T11:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T11:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T11:09:49.129964+00:00,HUM-N01,humidity,north_gate,51.59,percent,good
2026-02-22T11:09:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-22T11:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,79.25,dBA,good
2026-02-22T11:09:49.129964+00:00,DUST-E01,pm25,entrance,21.07,ug_per_m3,good
2026-02-22T11:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T11:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T11:24:49.129964+00:00,HUM-N01,humidity,north_gate,52.07,percent,good
2026-02-22T11:24:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-22T11:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,73.81,dBA,good
2026-02-22T11:24:49.129964+00:00,DUST-E01,pm25,entrance,30.23,ug_per_m3,good
2026-02-22T11:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T11:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T11:39:49.129964+00:00,HUM-N01,humidity,north_gate,44.31,percent,good
2026-02-22T11:39:49.129964+00:00,VIB-F01,vibration,foundation,0.2,mm_per_sec,good
2026-02-22T11:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.12,dBA,good
2026-02-22T11:39:49.129964+00:00,DUST-E01,pm25,entrance,20.75,ug_per_m3,good
2026-02-22T11:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T11:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T11:54:49.129964+00:00,HUM-N01,humidity,north_gate,40.02,percent,good
2026-02-22T11:54:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-22T11:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,82.59,dBA,good
2026-02-22T11:54:49.129964+00:00,DUST-E01,pm25,entrance,7.32,ug_per_m3,good
2026-02-22T12:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T12:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T12:09:49.129964+00:00,HUM-N01,humidity,north_gate,45.02,percent,good
2026-02-22T12:09:49.129964+00:00,VIB-F01,vibration,foundation,0.26,mm_per_sec,good
2026-02-22T12:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,86.99,dBA,good
2026-02-22T12:09:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-22T12:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T12:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T12:24:49.129964+00:00,HUM-N01,humidity,north_gate,40.45,percent,good
2026-02-22T12:24:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-22T12:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,73.3,dBA,good
2026-02-22T12:24:49.129964+00:00,DUST-E01,pm25,entrance,23.53,ug_per_m3,good
2026-02-22T12:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T12:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T12:39:49.129964+00:00,HUM-N01,humidity,north_gate,48.35,percent,good
2026-02-22T12:39:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-22T12:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,67.05,dBA,good
2026-02-22T12:39:49.129964+00:00,DUST-E01,pm25,entrance,20.72,ug_per_m3,good
2026-02-22T12:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T12:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T12:54:49.129964+00:00,HUM-N01,humidity,north_gate,57.48,percent,good
2026-02-22T12:54:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-22T12:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,61.86,dBA,good
2026-02-22T12:54:49.129964+00:00,DUST-E01,pm25,entrance,24.37,ug_per_m3,good
2026-02-22T13:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T13:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T13:09:49.129964+00:00,HUM-N01,humidity,north_gate,70.99,percent,good
2026-02-22T13:09:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-22T13:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,81.28,dBA,good
2026-02-22T13:09:49.129964+00:00,DUST-E01,pm25,entrance,20.43,ug_per_m3,good
2026-02-22T13:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T13:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T13:24:49.129964+00:00,HUM-N01,humidity,north_gate,61.03,percent,good
2026-02-22T13:24:49.129964+00:00,VIB-F01,vibration,foundation,0.07,mm_per_sec,good
2026-02-22T13:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.24,dBA,good
2026-02-22T13:24:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-22T13:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T13:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T13:39:49.129964+00:00,HUM-N01,humidity,north_gate,78.54,percent,good
2026-02-22T13:39:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-22T13:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,81.28,dBA,good
2026-02-22T13:39:49.129964+00:00,DUST-E01,pm25,entrance,18.0,ug_per_m3,good
2026-02-22T13:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T13:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T13:54:49.129964+00:00,HUM-N01,humidity,north_gate,45.45,percent,good
2026-02-22T13:54:49.129964+00:00,VIB-F01,vibration,foundation,0.04,mm_per_sec,good
2026-02-22T13:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.34,dBA,good
2026-02-22T13:54:49.129964+00:00,DUST-E01,pm25,entrance,16.34,ug_per_m3,good
2026-02-22T14:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T14:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T14:09:49.129964+00:00,HUM-N01,humidity,north_gate,75.66,percent,good
2026-02-22T14:09:49.129964+00:00,VIB-F01,vibration,foundation,0.23,mm_per_sec,good
2026-02-22T14:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.55,dBA,good
2026-02-22T14:09:49.129964+00:00,DUST-E01,pm25,entrance,15.81,ug_per_m3,good
2026-02-22T14:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T14:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T14:24:49.129964+00:00,HUM-N01,humidity,north_gate,70.13,percent,good
2026-02-22T14:24:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-22T14:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.94,dBA,good
2026-02-22T14:24:49.129964+00:00,DUST-E01,pm25,entrance,14.05,ug_per_m3,good
2026-02-22T14:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T14:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T14:39:49.129964+00:00,HUM-N01,humidity,north_gate,62.66,percent,good
2026-02-22T14:39:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-22T14:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.29,dBA,good
2026-02-22T14:39:49.129964+00:00,DUST-E01,pm25,entrance,29.13,ug_per_m3,good
2026-02-22T14:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T14:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-22T14:54:49.129964+00:00,HUM-N01,humidity,north_gate,58.7,percent,good
2026-02-22T14:54:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-22T14:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.88,dBA,good
2026-02-22T14:54:49.129964+00:00,DUST-E01,pm25,entrance,7.53,ug_per_m3,good
2026-02-22T15:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-22T15:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
